4051617|0|0|0.00|-0.20

4053245|0|0|0.00|-0.20

4054613|0|0|0.00|-0.30

4056063|0|0|0.00|-0.30

4057488|0|0|0.00|-0.20

4058941|0|0|0.00|-0.40

4060365|0|0|0.00|-0.20

4061773|0|0|0.00|-0.20

4063223|0|0|0.00|-0.60

4064605|0|0|0.00|-0.50

4066087|0|0|0.00|-0.30

4067527|0|0|0.00|0.00

4068980|0|0|0.00|-0.20

4070425|0|0|0.00|-0.40

4071830|0|0|0.00|-0.40

4073261|0|0|0.00|0.10

4074647|0|0|0.00|-0.20

4076110|0|0|0.00|-0.40

4077532|0|0|0.00|-0.10

4079009|0|0|0.00|-0.20

4080436|0|0|0.00|-0.30

4081827|0|0|0.00|-0.20

4083290|0|0|0.00|-0.30

4084677|0|0|0.00|-0.10

4086142|0|0|0.00|-0.10

4087548|0|0|0.00|-0.30

4089011|0|0|0.00|0.00

4090454|0|0|0.00|-0.10

4091856|0|0|0.00|-0.20

4093274|0|0|0.00|-0.20

4094661|0|0|0.00|0.00

4096112|0|0|0.00|-0.30

4097536|0|0|0.00|-0.40

4098992|0|0|0.00|-0.40

4100438|0|0|0.00|-0.30

4101853|0|0|0.00|-0.20

4103315|0|0|0.00|-0.40

4104714|0|0|0.00|-0.30

4106150|0|0|0.00|-0.20

4107541|0|0|0.00|-0.30

4108994|0|0|0.00|-0.10

4110449|0|0|0.00|-0.20

4111868|0|0|0.00|-0.20

4113365|0|0|0.00|-0.30

4114756|0|0|0.00|-0.10

4116214|0|0|0.00|-0.30

4117605|0|0|0.00|0.00

4119029|0|0|0.00|-0.20

4120481|0|0|0.00|-0.20

4121902|0|0|0.00|-0.30

4123343|0|0|0.00|-0.30

4124742|0|0|0.00|-0.30

4126185|0|0|0.00|-0.20

4127586|0|0|0.00|-0.30

4129043|0|0|0.00|-0.10

4130483|0|0|0.00|-0.30

4131910|0|0|0.00|-0.20

4133377|0|0|0.00|-0.40

4134755|0|0|0.00|-0.10

4136229|0|0|0.00|-0.40

4137619|0|0|0.00|-0.40

4139048|0|0|0.00|-0.20

4140472|0|0|0.00|-0.40

4141912|0|0|0.00|0.00

4143348|0|0|0.00|-0.20

4144747|0|0|0.00|-0.30

4146203|0|0|0.00|-0.30

4147598|0|0|0.00|-0.10

4149040|0|0|0.00|-0.10

4150500|0|0|0.00|-0.40

4151927|0|0|0.00|-0.40

4153378|0|0|0.00|-0.30

4154780|0|0|0.00|0.00

4156204|0|0|0.00|-0.30

4157603|0|0|0.00|-0.10

